Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
13-Dec-17,42985,43238,42221,1338592,5187,573 206 244,0.64%,2.9313,8.177271,12.229018
12-Dec-17,42711,42800,42250,1362863,5546,580 001 351,0.61%,2.9501,8.22973,12.151067
11-Dec-17,42450,42450,41198,787085,4295,331 851 472,1.43%,2.9682,8.28033,12.076814
8-Dec-17,41852,42094,40910,890815,4390,370 302 502,0.19%,3.0106,8.398643,11.906686
7-Dec-17,41773,41970,41348,1107042,4861,460 786 144,0.31%,3.0163,8.414526,11.884211
6-Dec-17,41644,42381,41551,1545161,6787,647 675 416,-0.08%,3.0256,8.440592,11.847511
5-Dec-17,41677,42895,41677,1037324,4597,436 778 734,-2.21%,3.0233,8.433908,11.856899
4-Dec-17,42621,43472,42374,1359440,5647,583 293 176,-1.34%,2.9563,8.247108,12.125462
1-Dec-17,43200,43500,42400,1137367,3743,488 859 397,0.47%,2.9167,8.136574,12.290185
30-Nov-17,43000,43497,42201,2389264,7013,1 027 570 973,1.09%,2.9302,8.174419,12.233286
29-Nov-17,42535,42795,41972,1331965,3780,566 190 814,0.42%,2.9623,8.263783,12.100996
28-Nov-17,42356,42789,41999,2263996,7795,958 092 880,-0.41%,2.9748,8.298706,12.050071
27-Nov-17,42530,43018,42400,1798035,5838,764 963 965,-1.14%,2.9626,8.264754,12.099573
24-Nov-17,43022,43398,42450,1088341,5500,465 380 960,-0.44%,2.9287,8.170238,12.239545
23-Nov-17,43210,44500,42760,1454232,5480,630 876 386,-1.55%,2.916,8.134691,12.29303
22-Nov-17,43891,43891,42574,1371905,4958,594 944 935,2.40%,2.8707,8.008476,12.486771
21-Nov-17,42863,43106,41798,1424688,5492,607 603 789,2.26%,2.9396,8.200546,12.19431
20-Nov-17,41916,43025,41866,1302886,4931,550 404 388,-2.58%,3.006,8.385819,11.924893
17-Nov-17,43025,43222,42203,2181052,8150,932 828 260,0.97%,2.9285,8.169669,12.240398
16-Nov-17,42610,43000,42594,1299940,4780,555 605 716,0.02%,2.9571,8.249237,12.122333
15-Nov-17,42600,43495,42600,1560239,6534,669 098 013,-2.44%,2.9577,8.251174,12.119488
14-Nov-17,43667,44263,43648,1077846,4143,472 533 276,-1.36%,2.8855,8.049557,12.423044
13-Nov-17,44271,44486,44000,939072,3582,415 766 595,0.63%,2.8461,7.939735,12.594879
10-Nov-17,43994,44773,43550,1534788,5743,679 160 830,1.14%,2.864,7.989726,12.516074
9-Nov-17,43496,43990,42745,1242662,5390,539 727 850,0.96%,2.8968,8.081203,12.374395
8-Nov-17,43084,43575,42917,1830347,6012,792 112 075,-0.97%,2.9245,8.158481,12.257184
7-Nov-17,43505,43878,42700,2095046,7084,909 647 771,2.67%,2.8962,8.079531,12.376956
6-Nov-17,42375,42989,42375,1110890,4346,473 827 344,-0.31%,2.9735,8.294985,12.055477
3-Nov-17,42508,42700,41501,1661525,5532,702 524 628,1.69%,2.9641,8.269032,12.093314
2-Nov-17,41800,42094,41489,1287129,5598,538 229 012,-0.95%,3.0144,8.409091,11.891892
1-Nov-17,42200,42480,41403,2231477,7623,942 549 187,2.01%,2.9858,8.329384,12.00569
31-Oct-17,41367,41367,40300,2121159,4883,869 031 503,2.04%,3.0459,8.497111,11.768706
30-Oct-17,40539,40900,40149,1357847,6484,550 058 035,0.17%,3.1081,8.670663,11.533144
27-Oct-17,40470,41358,40252,1294573,6517,526 113 468,-2.21%,3.1134,8.685446,11.513514
26-Oct-17,41384,41595,40250,2154075,7858,887 635 825,3.46%,3.0447,8.493621,11.773542
25-Oct-17,40000,40092,39255,1138148,3637,453 365 313,1.67%,3.15,8.7875,11.379801
24-Oct-17,39342,39547,39200,574328,2563,226 090 641,-0.32%,3.2027,8.934472,11.192603
23-Oct-17,39470,39700,39128,776773,3350,306 255 407,-0.25%,3.1923,8.905498,11.229019
20-Oct-17,39567,39739,39188,1109086,3379,437 694 409,1.10%,3.1845,8.883666,11.256615
19-Oct-17,39138,39200,38691,1047043,4190,407 815 875,-0.12%,3.2194,8.981041,11.134566
18-Oct-17,39186,39500,39128,1093425,4371,429 928 222,-0.04%,3.2154,8.97004,11.148222
17-Oct-17,39200,39437,39067,1477991,4335,579 472 858,0.11%,3.2143,8.966837,11.152205
16-Oct-17,39155,39381,38989,951110,4147,372 680 550,1.10%,3.218,8.977142,11.139403
13-Oct-17,38730,39074,38490,849710,4228,329 630 540,-0.63%,3.2533,9.075652,11.018492
12-Oct-17,38977,39430,38810,827870,4481,323 292 921,-0.83%,3.2327,9.018139,11.088762
11-Oct-17,39302,39626,39193,985607,4426,387 687 952,0.26%,3.2059,8.943565,11.181223
10-Oct-17,39200,39626,39127,1505684,7123,593 023 169,-1.08%,3.2143,8.966837,11.152205
9-Oct-17,39626,39807,38601,2741194,9266,1 082 070 151,2.92%,3.1797,8.870439,11.2734
6-Oct-17,38500,38613,38142,1349194,3909,518 156 138,0.83%,3.2727,9.12987,10.953058
5-Oct-17,38183,38483,37802,1406755,4312,537 419 965,0.35%,3.2999,9.205667,10.862873
4-Oct-17,38050,38109,36869,1655511,6862,625 279 660,3.39%,3.3114,9.237845,10.825036
3-Oct-17,36802,37357,36802,1546535,5262,571 912 009,-0.65%,3.4237,9.551111,10.469986
2-Oct-17,37041,37405,37015,1335644,7226,496 810 917,-0.16%,3.4016,9.489485,10.53798
29-Sep-17,37100,37549,37029,1859799,6028,691 618 254,-0.13%,3.3962,9.474394,10.554765
28-Sep-17,37150,37731,36974,1829069,6930,682 934 418,-0.07%,3.3917,9.461642,10.56899
27-Sep-17,37175,37800,36991,1755837,5020,656 652 165,-0.63%,3.3894,9.455279,10.576102
26-Sep-17,37412,38054,37257,2190599,8986,822 574 848,-0.10%,3.3679,9.395381,10.643528
25-Sep-17,37450,37450,37450,0,0,0,0.00%,3.3645,9.385848,10.654338
22-Sep-17,37450,37814,37223,1505344,6451,565 130 813,-0.93%,3.3645,9.385848,10.654339
21-Sep-17,37800,37871,37013,6766021,7676,2 532 661 890,1.34%,3.3333,9.298942,10.753912
20-Sep-17,37300,38700,36803,4654336,16792,1 736 974 247,-6.40%,3.378,9.423592,10.611664
19-Sep-17,39849,39849,39301,1125430,5057,445 467 596,0.55%,3.1619,8.820799,11.336842
18-Sep-17,39633,40076,39631,852883,4614,339 451 284,0.70%,3.1792,8.868872,11.275391
15-Sep-17,39357,40064,39357,3082021,8326,1 216 923 173,-1.87%,3.2015,8.931067,11.196871
14-Sep-17,40108,40200,39215,1454584,5648,577 118 181,2.22%,3.1415,8.763838,11.410526
13-Sep-17,39236,39477,38940,1089982,4072,427 605 890,0.61%,3.2113,8.958609,11.162447
12-Sep-17,39000,39145,38800,898226,3724,350 342 771,0.01%,3.2308,9.012821,11.095306
11-Sep-17,38996,39500,38696,968275,3544,376 853 739,-0.77%,3.2311,9.013745,11.094168
8-Sep-17,39300,39450,38995,1033822,4866,405 959 221,0.52%,3.2061,8.94402,11.180654
7-Sep-17,39096,39159,38174,1221026,6640,473 045 098,1.29%,3.2228,8.99069,11.122617
6-Sep-17,38599,38900,38531,2229945,7045,861 255 482,-1.15%,3.2643,9.106454,10.981223
5-Sep-17,39050,39335,38792,1473553,6824,576 997 981,0.39%,3.2266,9.00128,11.109531
4-Sep-17,38900,39265,38740,848067,4110,330 060 612,-0.26%,3.2391,9.03599,11.066856
1-Sep-17,39003,39400,38716,928332,4147,362 194 639,-0.47%,3.2305,9.012127,11.096159
31-Aug-17,39188,39199,38260,1498102,5804,581 387 746,1.91%,3.2153,8.969583,11.148791
30-Aug-17,38453,39200,38453,1164035,5545,449 807 089,-0.89%,3.2767,9.141029,10.939687
29-Aug-17,38800,39200,38659,1377165,5939,534 539 963,-0.67%,3.2474,9.059278,11.038407
28-Aug-17,39063,39250,38849,816593,4009,319 307 083,0.16%,3.2256,8.998285,11.113229
25-Aug-17,39000,39584,38895,1353218,5768,531 119 320,0.00%,3.2308,9.012821,11.095306
24-Aug-17,39000,39600,39000,1714594,3403,671 936 610,-0.25%,3.2308,9.012821,11.095306
23-Aug-17,39097,39590,38552,1653261,6499,642 859 719,-0.77%,3.2228,8.99046,11.122902
22-Aug-17,39400,39500,38840,802583,3973,315 617 623,0.31%,3.198,8.92132,11.209104
21-Aug-17,39280,39918,39100,1244135,3916,489 796 614,0.57%,3.2077,8.948574,11.174964
18-Aug-17,39057,39800,38717,1431166,6864,560 092 521,-2.12%,3.5589,8.254602,12.114454
17-Aug-17,39902,40249,39441,839655,5107,334 298 518,-0.22%,3.4835,8.079795,12.376551
16-Aug-17,39991,40400,39803,1488833,7187,597 280 051,0.95%,3.4758,8.061814,12.404156
15-Aug-17,39616,40600,39616,1565982,6681,626 694 952,-2.54%,3.5087,8.138126,12.287841
14-Aug-17,40650,41250,40610,1056110,4552,431 293 953,-0.85%,3.4194,7.931119,12.608561
11-Aug-17,41000,41400,40520,1492993,6894,612 544 143,0.00%,3.3902,7.863415,12.717122
10-Aug-17,41000,41128,40635,1395068,6482,571 537 077,0.44%,3.3902,7.863415,12.717122
9-Aug-17,40820,40820,40820,0,0,0,0.00%,3.4052,7.898089,12.661291
8-Aug-17,40820,40892,40388,1012545,4874,411 833 762,0.39%,3.4052,7.898089,12.66129
7-Aug-17,40661,41000,40448,1609080,6206,655 034 711,-0.74%,3.4185,7.928974,12.611973
4-Aug-17,40963,40963,40000,1233554,5511,500 562 132,1.52%,3.3933,7.870517,12.705645
3-Aug-17,40349,40349,39231,1494379,7657,598 507 696,2.32%,3.4449,7.990285,12.515199
2-Aug-17,39436,39895,39428,1493388,5529,592 113 256,-0.62%,3.5247,8.175271,12.23201
1-Aug-17,39681,39980,39590,1149299,4548,457 233 891,-0.05%,3.5029,8.124795,12.308002
31-Jul-17,39701,40280,39500,1574998,5827,625 526 974,-0.43%,3.5012,8.120702,12.314206
28-Jul-17,39871,39871,38902,1040293,5165,412 007 194,1.71%,3.4862,8.086078,12.366935
27-Jul-17,39202,39477,38268,1188888,6201,465 168 470,1.30%,3.5457,8.22407,12.159429
26-Jul-17,38700,39209,38421,1155713,6692,448 328 037,-0.15%,3.5917,8.330749,12.003722
25-Jul-17,38758,39485,37500,2272685,10361,877 300 366,4.21%,3.5864,8.318283,12.021712
24-Jul-17,37193,37575,36900,1184344,5864,442 394 844,1.10%,3.7373,8.668298,11.53629
21-Jul-17,36789,37996,36752,1159089,5409,432 763 782,-3.17%,3.7783,8.763489,11.41098
20-Jul-17,37995,38300,37550,841201,4632,319 943 830,0.38%,3.6584,8.485327,11.78505
19-Jul-17,37853,38010,37270,1181172,4198,444 859 897,1.16%,3.6721,8.517158,11.741005
18-Jul-17,37420,37766,37211,1133525,5128,424 582 971,-1.50%,3.7146,8.615714,11.6067
17-Jul-17,37990,38192,37652,990124,4140,375 424 830,0.30%,3.6589,8.486444,11.783499
14-Jul-17,37875,37875,37200,975149,5749,367 186 058,1.25%,3.67,8.512211,11.747829
13-Jul-17,37407,37585,36960,882744,3773,329 642 991,0.02%,3.7159,8.618708,11.602668
12-Jul-17,37400,37544,36802,1028797,4789,383 827 112,1.47%,3.7166,8.620321,11.600496
11-Jul-17,36859,37228,36576,955682,4810,352 381 128,0.44%,3.7711,8.746846,11.432692
10-Jul-17,36698,36800,36440,1296892,7123,474 325 772,-0.28%,3.7877,8.78522,11.382754
7-Jul-17,36800,37102,36601,1083536,5600,398 762 382,-1.31%,3.7772,8.76087,11.414392
6-Jul-17,37288,37796,37057,976154,5188,365 270 503,-0.63%,3.7277,8.646213,11.565757
5-Jul-17,37526,37822,37053,1472825,5394,554 609 820,0.20%,3.7041,8.591377,11.639578
4-Jul-17,37450,37850,37203,1272466,5037,477 546 826,0.53%,3.7116,8.608812,11.616005
3-Jul-17,37251,37440,36752,1402754,5323,521 455 287,1.64%,3.7314,8.654801,11.55428
30-Jun-17,36650,36898,35950,1579832,8197,577 808 706,0.74%,3.7926,8.796726,11.367866
29-Jun-17,36380,37274,35900,1894605,8657,691 099 308,-1.54%,3.8208,8.862012,11.284119
28-Jun-17,36950,36950,36300,1493512,6450,548 266 889,0.92%,3.7618,8.725304,11.460918
27-Jun-17,36612,36800,36050,1369633,6179,500 447 490,1.70%,3.7966,8.805856,11.356079
26-Jun-17,36000,36400,35992,1479779,4561,534 353 051,-0.17%,3.8611,8.955556,11.166253
23-Jun-17,36060,36097,35648,1189105,6229,427 313 584,0.17%,3.8547,8.940654,11.184864
22-Jun-17,36000,36000,35014,2614448,7783,928 677 454,0.00%,3.8611,8.955556,11.166253
21-Jun-17,35999,36436,35750,2325056,7283,839 447 206,-0.81%,3.8612,8.955804,11.165943
20-Jun-17,36294,36822,36116,1734081,6713,629 752 985,-1.79%,3.8298,8.883011,11.257444
19-Jun-17,36956,37180,35995,1740393,8053,638 545 344,1.84%,3.7612,8.723888,11.462779
16-Jun-17,36288,36288,36288,0,0,0,0.00%,3.8305,8.88448,11.255583
15-Jun-17,36288,36620,35700,5682649,10764,2 066 733 011,-0.28%,3.8305,8.88448,11.255583
14-Jun-17,36390,37100,36349,1790709,8624,657 158 003,-0.46%,3.8197,8.859577,11.287221
13-Jun-17,36557,37427,36475,1773077,6768,651 102 970,-1.79%,3.8023,8.819104,11.33902
12-Jun-17,37225,37568,36880,1379295,6238,513 348 145,0.83%,3.734,8.660846,11.546216
9-Jun-17,36918,37449,36918,1420630,6218,527 983 586,0.54%,3.7651,8.732867,11.450993
8-Jun-17,36721,37642,36610,3841745,12352,1 417 500 686,-3.05%,3.7853,8.779717,11.389888
7-Jun-17,37876,38320,37603,1947941,7598,739 348 590,-0.19%,3.6699,8.511986,11.748139
6-Jun-17,37950,38215,37643,1408510,6059,534 758 002,-0.07%,3.6627,8.495389,11.771092
5-Jun-17,37975,38990,37602,1769096,6920,672 572 134,-1.76%,3.6603,8.489796,11.778846
2-Jun-17,38655,39086,37832,1026703,5559,394 566 803,0.89%,3.5959,8.340448,11.989764
1-Jun-17,38313,39400,38123,1799576,6820,691 092 692,-2.29%,3.628,8.414898,11.883685
31-May-17,39210,39605,39071,2848202,9283,1 119 190 041,-0.92%,3.545,8.222392,12.161911
30-May-17,39574,39856,39377,1135796,3972,449 717 209,0.43%,3.5124,8.146763,12.274814
29-May-17,39405,39578,39304,516891,2143,203 763 970,0.28%,3.5275,8.181703,12.222395
26-May-17,39295,39561,39201,1510086,5661,593 935 638,-1.27%,3.5373,8.204606,12.188275
25-May-17,39800,41014,39718,2684106,6506,1 079 661 139,-2.38%,3.4925,8.100503,12.344913
24-May-17,40772,41849,40767,2454218,7720,1 017 569 367,-1.15%,3.4092,7.907387,12.646402
23-May-17,41245,41582,40659,1721864,5087,709 499 943,1.22%,3.3701,7.816705,12.793114
22-May-17,40746,41267,40746,1655564,4045,677 903 093,-0.38%,3.4114,7.912433,12.638337
19-May-17,40900,41200,40738,1570073,5376,642 479 781,-0.66%,3.3985,7.882641,12.686104
18-May-17,41171,41299,40750,1431380,3931,587 125 476,0.17%,3.3762,7.830755,12.770161
17-May-17,41100,41500,40400,1534492,5708,630 641 014,0.74%,3.382,7.844282,12.748139
16-May-17,40800,40983,40634,1216501,3947,496 401 520,-0.12%,3.4069,7.901961,12.655087
15-May-17,40850,40999,40515,1412970,5527,576 514 117,0.27%,3.4027,7.892289,12.670596
12-May-17,40738,40871,40436,824420,2792,334 664 774,-0.19%,3.412,7.913987,12.635856
