Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
28-Dec-17,8881,9007,8819,1409630,1591,126 451 718,-1.32%,4.7854,9.140525,10.940291
27-Dec-17,9000,9041,8870,1719358,1920,154 397 111,-0.60%,4.7221,9.019667,11.086884
26-Dec-17,9054,9054,9054,0,0,0,0.00%,4.6939,8.965872,11.153405
25-Dec-17,9054,9054,9054,0,0,0,0.00%,4.6939,8.965872,11.153405
22-Dec-17,9054,9093,8988,358790,614,32 519 155,0.42%,4.6939,8.965871,11.153406
21-Dec-17,9016,9054,8904,4769240,2880,429 321 861,-0.14%,4.7137,9.00366,11.106594
20-Dec-17,9029,9029,8633,4441191,4877,394 516 838,2.09%,4.7069,8.990697,11.122609
19-Dec-17,8844,8912,8750,4208717,8422,370 958 996,0.28%,4.8054,9.178765,10.894712
18-Dec-17,8819,8827,8503,2483952,5044,216 131 531,3.45%,4.819,9.204785,10.863915
15-Dec-17,8525,8730,8500,3784425,4946,323 323 088,-1.37%,4.9852,9.522229,10.501743
14-Dec-17,8643,8668,8510,861351,1713,74 184 864,1.22%,4.9172,9.392225,10.647104
13-Dec-17,8539,8762,8501,754101,1493,64 868 059,-1.73%,4.977,9.506617,10.518989
12-Dec-17,8689,8736,8607,2592003,2594,225 327 245,-0.09%,4.8911,9.342502,10.703771
11-Dec-17,8697,8849,8471,3546449,5190,307 663 171,2.32%,4.8866,9.333908,10.713626
8-Dec-17,8500,9006,8280,8481898,6141,723 692 433,-3.74%,4.9999,9.550235,10.470946
7-Dec-17,8830,9100,8704,1880874,3027,165 999 075,-0.23%,4.813,9.193318,10.877465
6-Dec-17,8850,9201,8848,2716447,4157,242 267 337,-4.12%,4.8021,9.172542,10.902103
5-Dec-17,9230,9378,9230,994122,1828,92 417 417,-1.50%,4.6044,8.794908,11.370216
4-Dec-17,9371,9539,9371,1328547,2088,125 561 476,-1.30%,4.5352,8.662576,11.54391
1-Dec-17,9494,9571,9484,2067979,2231,196 685 050,0.15%,4.4764,8.550348,11.695431
30-Nov-17,9480,9566,9470,1523275,2502,144 593 997,-0.40%,4.483,8.562975,11.678185
29-Nov-17,9518,9541,9341,1073193,924,100 453 129,2.34%,4.4651,8.528788,11.724996
28-Nov-17,9300,9329,9190,3555670,3674,330 323 466,0.11%,4.5698,8.72871,11.456447
27-Nov-17,9290,9367,9218,1339686,2339,124 225 472,-0.69%,4.5747,8.738105,11.444128
24-Nov-17,9355,9438,9330,1165801,2191,109 035 656,-0.33%,4.5429,8.677392,11.5242
23-Nov-17,9386,9416,9280,1922696,2635,179 929 399,0.55%,4.5279,8.648732,11.562388
22-Nov-17,9335,9375,9150,3966264,3028,365 913 821,1.25%,4.5527,8.695983,11.499563
21-Nov-17,9220,9327,9219,1317383,2367,121 816 880,-0.77%,4.6094,8.804447,11.357897
20-Nov-17,9292,9305,9123,1320321,2655,122 207 251,-0.09%,4.5737,8.736225,11.446592
17-Nov-17,9300,9340,9168,3877551,5443,358 499 811,-1.04%,4.5698,8.72871,11.456447
16-Nov-17,9398,9613,9363,1896874,3550,179 281 482,-1.95%,4.5221,8.637689,11.577171
15-Nov-17,9585,9625,9486,1183598,2366,113 024 956,-0.39%,4.2045,9.262806,10.795864
14-Nov-17,9623,9655,9522,1002861,1809,96 394 209,0.07%,4.1879,9.226229,10.838665
13-Nov-17,9616,9664,9554,718793,1237,69 096 175,0.59%,4.1909,9.232945,10.83078
10-Nov-17,9560,9743,9525,832383,1816,79 675 268,-1.27%,4.2155,9.287029,10.767706
9-Nov-17,9683,9806,9600,1316557,2894,127 273 673,-0.01%,4.1619,9.169059,10.906244
8-Nov-17,9684,9749,9585,996052,2266,96 256 361,-0.07%,4.1615,9.168112,10.907371
7-Nov-17,9691,9829,9678,2249065,2332,218 529 755,-0.27%,4.1585,9.16149,10.915255
6-Nov-17,9717,9800,9690,511790,1203,49 767 896,-0.85%,4.1474,9.136976,10.94454
3-Nov-17,9800,9839,9730,521350,924,50 992 502,0.20%,4.1122,9.059592,11.038025
2-Nov-17,9780,9826,9660,513138,1019,50 111 583,0.49%,4.1207,9.078119,11.015498
1-Nov-17,9732,9880,9632,3487416,3821,339 709 940,0.85%,4.141,9.122894,10.961435
31-Oct-17,9650,9723,9640,2330881,3329,225 151 034,-0.41%,4.1762,9.200415,10.869076
30-Oct-17,9690,9709,9626,1496462,2076,144 853 882,0.22%,4.1589,9.162436,10.914129
27-Oct-17,9669,9801,9648,2346862,3738,227 507 519,-0.42%,4.168,9.182335,10.890476
26-Oct-17,9710,9766,9667,2764574,4450,268 679 274,0.15%,4.1504,9.143563,10.936655
25-Oct-17,9695,10001,9680,3947512,3335,383 945 338,-1.78%,4.1568,9.15771,10.91976
24-Oct-17,9871,10029,9825,1018787,1528,100 743 671,-1.18%,4.0827,8.994428,11.117994
23-Oct-17,9989,10020,9720,445258,1126,44 337 578,0.62%,4.0344,8.888177,11.250901
20-Oct-17,9927,10026,9927,1253101,1798,124 845 770,0.06%,4.0596,8.943689,11.181069
19-Oct-17,9921,10020,9862,494025,1093,48 958 481,-1.04%,4.0621,8.949098,11.174311
18-Oct-17,10025,10025,9806,844913,1265,83 908 422,1.30%,4.02,8.856259,11.291449
17-Oct-17,9896,9946,9879,705827,1353,69 880 312,0.27%,4.0724,8.971706,11.146152
16-Oct-17,9869,9930,9840,647148,1154,63 865 250,-0.12%,4.0835,8.996251,11.115742
13-Oct-17,9881,9951,9820,445329,796,44 019 605,-0.17%,4.0785,8.985325,11.129258
12-Oct-17,9898,9935,9835,486836,1542,48 166 958,0.20%,4.0715,8.969893,11.148405
11-Oct-17,9878,10070,9814,937159,2497,92 823 921,-1.37%,4.0798,8.988054,11.125879
10-Oct-17,10015,10105,9996,405255,1264,40 688 940,-0.90%,4.024,8.865102,11.280186
9-Oct-17,10106,10132,10014,728593,1594,73 622 708,0.86%,3.9877,8.785276,11.382682
6-Oct-17,10020,10049,9968,990662,1405,99 197 484,0.24%,4.022,8.860679,11.285817
5-Oct-17,9996,9996,9806,859634,2231,85 463 923,1.52%,4.0316,8.881953,11.258785
4-Oct-17,9846,9876,9800,1218671,2647,120 038 965,0.43%,4.093,9.017266,11.089836
3-Oct-17,9804,9912,9773,1641363,2670,161 027 833,-0.55%,4.1106,9.055896,11.04253
2-Oct-17,9858,9946,9815,1157968,2865,114 346 207,0.59%,4.0881,9.006289,11.103352
29-Sep-17,9800,9870,9735,1285286,2972,125 967 869,0.05%,4.1122,9.059592,11.038025
28-Sep-17,9795,9930,9717,550408,1299,53 900 848,-0.24%,4.1143,9.064216,11.032393
27-Sep-17,9819,9835,9712,1559885,2577,152 810 752,0.91%,4.1043,9.042061,11.059425
26-Sep-17,9730,9800,9675,1028927,3356,100 082 200,-1.88%,4.1418,9.124769,10.959182
25-Sep-17,9916,9916,9916,0,0,0,0.00%,4.0641,8.95361,11.168679
22-Sep-17,9916,9925,9802,1192706,2986,117 663 855,0.34%,4.0641,8.95361,11.168679
21-Sep-17,9882,10050,9832,5442778,2652,540 362 764,-0.74%,4.0781,8.984416,11.130384
20-Sep-17,9956,10128,9893,1219357,2010,121 726 130,-1.49%,4.0478,8.917638,11.213732
19-Sep-17,10107,10119,9919,1387027,1905,138 582 942,0.69%,3.9873,8.784407,11.383808
18-Sep-17,10038,10048,9895,730582,1324,72 829 408,1.49%,4.0147,8.84479,11.306091
15-Sep-17,9891,10039,9884,1588530,2348,157 889 576,-1.02%,4.0744,8.976241,11.140521
14-Sep-17,9993,10006,9847,1166825,1899,116 317 397,0.26%,4.0328,8.884619,11.255406
13-Sep-17,9967,9988,9800,569362,1650,56 595 695,0.88%,4.0433,8.907796,11.226122
