Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
10-Jun-14,19500,20010,19500,467633,2564,91 913 277,-1.54%,2.633,6.324615,15.811238
9-Jun-14,19805,20200,19686,178334,1135,35 552 293,-0.42%,2.5924,6.227215,16.058542
6-Jun-14,19888,20041,19657,224475,1260,44 682 031,0.32%,2.5816,6.201227,16.125841
5-Jun-14,19825,19825,19515,287773,1446,56 722 901,0.63%,2.5898,6.220933,16.074759
4-Jun-14,19700,19700,19100,237473,1201,46 517 544,1.82%,2.6063,6.260406,15.973405
3-Jun-14,19348,19394,18932,344754,1353,66 197 255,1.18%,2.6537,6.374302,15.687992
2-Jun-14,19122,19152,18786,301961,1192,57 418 953,1.52%,2.685,6.449639,15.504743
30-May-14,18835,18960,18752,373179,1230,70 213 163,0.05%,2.7259,6.547916,15.272034
29-May-14,18825,19100,18825,126406,570,23 838 919,-0.80%,2.7274,6.551394,15.263926
28-May-14,18976,19127,18898,191158,906,36 365 635,0.25%,2.7057,6.499262,15.386362
27-May-14,18928,19055,18797,305077,1898,57 865 050,0.90%,2.7126,6.515744,15.347442
26-May-14,18760,18888,18597,169154,947,31 648 950,0.13%,2.7368,6.574094,15.211222
23-May-14,18735,18969,18300,826758,1848,155 761 756,2.28%,2.7405,6.582866,15.190951
22-May-14,18317,18498,17146,408344,1456,74 827 478,0.37%,2.803,6.733089,14.852023
21-May-14,18250,18304,17895,311141,1927,56 468 282,0.87%,2.8133,6.757808,14.797697
20-May-14,18093,18194,17795,318848,2108,57 569 004,1.69%,2.8377,6.816448,14.670396
19-May-14,17793,17939,17347,704408,3076,125 378 984,2.97%,2.8856,6.931378,14.427147
16-May-14,17280,17885,17210,345529,1412,59 861 512,-2.65%,2.9712,7.137153,14.01119
15-May-14,17750,18236,17700,286116,1168,51 330 198,-2.17%,2.8926,6.948169,14.392281
14-May-14,18144,18600,18129,890786,2859,163 315 432,0.80%,2.8298,6.797288,14.711749
13-May-14,18000,18268,18000,178001,836,32 250 448,-1.15%,2.8524,6.851667,14.594989
12-May-14,18209,18283,17821,217495,1154,39 462 347,2.57%,2.8197,6.773024,14.764453
9-May-14,17752,17898,17663,134428,803,23 859 320,-0.38%,2.8922,6.947386,14.393903
8-May-14,17820,17995,17700,333599,1538,59 683 061,1.39%,2.8812,6.920875,14.449039
7-May-14,17575,17575,17575,0,0,0,0.00%,2.9214,7.017354,14.250386
6-May-14,17575,17679,17350,267284,1243,46 858 380,1.21%,2.9214,7.017354,14.250385
5-May-14,17365,17448,17250,293017,786,50 893 311,0.96%,2.9567,7.102217,14.08011
2-May-14,17200,17556,17111,228843,1242,39 510 424,-1.71%,2.9851,7.170349,13.946323
1-May-14,17500,17500,17500,0,0,0,0.00%,2.9339,7.047429,14.189572
30-Apr-14,17500,17559,17214,565846,2087,98 452 859,1.16%,2.9339,7.047429,14.189573
29-Apr-14,17300,17686,17250,261079,1292,45 235 166,-1.22%,2.9678,7.128902,14.027406
28-Apr-14,17514,17514,17514,0,0,0,0.00%,2.9315,7.041795,14.200925
25-Apr-14,17514,18036,17514,208151,1006,36 951 269,-2.28%,2.9315,7.041795,14.200924
24-Apr-14,17922,18188,17868,298517,1483,53 870 563,1.04%,2.8648,6.881486,14.531744
23-Apr-14,17737,17908,17550,296131,1279,52 595 434,0.46%,2.8947,6.953262,14.38174
22-Apr-14,17656,17779,17423,231495,890,40 776 536,1.54%,2.908,6.985161,14.316063
21-Apr-14,17388,17388,17388,0,0,0,0.00%,2.9528,7.092823,14.098759
18-Apr-14,17388,17388,17388,0,0,0,0.00%,2.9528,7.092823,14.098759
17-Apr-14,17388,17490,17158,821253,1336,142 619 255,-0.36%,2.9528,7.092823,14.098759
16-Apr-14,17450,17555,17150,559791,1182,96 563 484,2.02%,2.9423,7.067622,14.149031
15-Apr-14,17105,17513,17100,295394,1280,50 784 964,-1.70%,3.0016,7.210172,13.869294
14-Apr-14,17400,17673,17127,244880,992,42 528 704,-1.11%,2.9508,7.087931,14.108489
11-Apr-14,17596,17976,17478,815667,3479,143 627 327,-2.11%,2.9179,7.008979,14.267413
10-Apr-14,17975,18152,17935,510117,1984,92 179 592,-0.37%,2.8564,6.861196,14.574718
9-Apr-14,18041,18122,17764,517925,3817,93 232 726,0.91%,2.8459,6.836096,14.628233
8-Apr-14,17878,18569,17708,702418,2498,127 116 291,-3.34%,2.8719,6.898423,14.496067
7-Apr-14,18495,19177,18418,284971,1613,52 836 514,-2.85%,2.7761,6.668289,14.996351
4-Apr-14,19037,19127,18642,278321,1684,52 950 829,1.16%,2.697,6.478437,15.435823
3-Apr-14,18818,19175,18734,596790,3290,113 116 699,-1.06%,2.7284,6.553831,15.25825
