Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
20-Aug-99,5560,5570,5520,103620,0,0,0.72%,1.1,5.7,17.54386
19-Aug-99,5520,5530,5450,251360,0,0,0.36%,1.1,5.8,17.241379
18-Aug-99,5500,5510,5500,210999,0,0,-0.18%,1.1,5.8,17.241379
17-Aug-99,5510,5510,5450,261251,0,0,0.73%,1.1,5.8,17.241379
16-Aug-99,5470,5500,5450,162738,0,0,-1.44%,1.1,5.8,17.241379
13-Aug-99,5550,5600,5550,238774,0,0,-1.60%,1.1,5.7,17.54386
12-Aug-99,5640,5700,5640,336534,0,0,0.53%,1.1,5.7,17.54386
11-Aug-99,5610,5620,5500,278923,0,0,0.00%,1.1,5.7,17.54386
10-Aug-99,5610,5710,5600,175083,0,0,-2.26%,1.1,5.7,17.54386
9-Aug-99,5740,5770,5730,0,0,0,0.00%,1,5.6,17.857143
6-Aug-99,5740,5770,5730,129851,0,0,-0.69%,1,5.6,17.857143
5-Aug-99,5780,5800,5770,59391,0,0,-0.69%,1,5.5,18.181818
4-Aug-99,5820,5840,5790,116151,0,0,0.69%,1,5.5,18.181818
3-Aug-99,5780,5800,5770,149964,0,0,0.00%,1,5.5,18.181818
2-Aug-99,5780,5800,5770,621898,0,0,-0.34%,1,5.5,18.181818
30-Jul-99,5800,5850,5780,235071,0,0,0.00%,1,5.5,18.181818
29-Jul-99,5800,5860,5790,304892,0,0,-1.02%,1,5.5,18.181818
28-Jul-99,5860,5860,5800,203754,0,0,1.03%,1,5.4,18.518519
27-Jul-99,5800,5900,5800,305897,0,0,-0.85%,1,5.5,18.181818
26-Jul-99,5850,6000,5850,178677,0,0,-1.68%,1,5.4,18.518519
23-Jul-99,5950,5950,5850,125136,0,0,1.71%,1,5.4,18.518519
22-Jul-99,5850,5860,5830,776976,0,0,0.52%,1,5.4,18.518519
21-Jul-99,5820,5820,5700,163103,0,0,0.52%,1,5.5,18.181818
20-Jul-99,5790,5840,5790,213008,0,0,-0.86%,1,5.5,18.181818
19-Jul-99,5840,5840,5740,616922,0,0,1.74%,1,5.5,18.181818
16-Jul-99,5740,5740,5580,143597,0,0,1.06%,1,5.6,17.857143
15-Jul-99,5680,5680,5560,95303,0,0,2.16%,1.1,5.6,17.857143
14-Jul-99,5560,5570,5520,851654,0,0,1.09%,1.1,5.7,17.54386
13-Jul-99,5500,5630,5450,170001,0,0,-2.31%,1.1,5.8,17.241379
12-Jul-99,5630,5700,5630,124740,0,0,0.54%,1.1,5.7,17.54386
9-Jul-99,5600,5600,5400,959292,0,0,2.38%,1.1,5.7,17.54386
8-Jul-99,5470,5650,5470,846831,0,0,-3.19%,1.1,5.8,17.241379
7-Jul-99,5650,5850,5630,394321,0,0,-3.75%,1.1,5.6,17.857143
6-Jul-99,5870,5970,5870,56783,0,0,-2.17%,1,5.4,18.518519
5-Jul-99,6000,6000,5900,47942,0,0,0.00%,1,5.3,18.867925
2-Jul-99,6000,6050,5950,1291193,0,0,-0.66%,1,5.3,18.867925
1-Jul-99,6040,6100,6020,2069442,0,0,0.67%,1,5.3,18.867925
30-Jun-99,6000,6100,5950,172831,0,0,-1.32%,1,5.3,18.867925
29-Jun-99,6080,6120,5940,154375,0,0,2.18%,1,5.2,19.230769
28-Jun-99,5950,5950,5920,243783,0,0,0.85%,1,5.4,18.518519
25-Jun-99,5900,5950,5860,276544,0,0,0.34%,1,5.4,18.518519
24-Jun-99,5880,5880,5840,123962,0,0,0.51%,1,5.4,18.518519
23-Jun-99,5850,5850,5820,364557,0,0,0.00%,1,5.4,18.518519
22-Jun-99,5850,5850,5820,97734,0,0,0.69%,1,5.4,18.518519
21-Jun-99,5810,5820,5750,233914,0,0,0.00%,1,5.5,18.181818
18-Jun-99,5810,5920,5800,652952,0,0,-1.19%,1,5.5,18.181818
17-Jun-99,5880,6000,5850,904008,0,0,-0.51%,1,5.4,18.518519
16-Jun-99,5910,5920,5900,0,0,0,0.00%,1,5.4,18.518519
15-Jun-99,5910,5920,5900,349649,0,0,-0.17%,1,5.4,18.518519
14-Jun-99,5920,5950,5890,1041487,0,0,0.34%,1,5.4,18.518519
11-Jun-99,5900,6000,5750,606853,0,0,2.61%,1,5.4,18.518519
10-Jun-99,5750,5800,5600,767925,0,0,2.68%,1,5.5,18.181818
9-Jun-99,5600,5620,5570,283326,0,0,-0.53%,1.1,5.7,17.54386
8-Jun-99,5630,5650,5610,164652,0,0,-0.35%,1.1,5.7,17.54386
7-Jun-99,5650,5700,5330,115931,0,0,6.40%,1.1,5.6,17.857143
4-Jun-99,5310,5430,5300,68244,0,0,-1.85%,1.1,6,16.666667
3-Jun-99,5410,5500,5360,248257,0,0,1.69%,1.1,5.9,16.949153
2-Jun-99,5320,5450,5100,0,0,0,0.00%,1.1,6,16.666667
1-Jun-99,5320,5450,5100,345522,0,0,5.35%,1.1,6,16.666667
31-May-99,5050,5100,5050,223354,0,0,-0.59%,1.2,6.3,15.873016
28-May-99,5080,5120,5050,432991,0,0,-0.78%,1.2,6.3,15.873016
27-May-99,5120,5140,5120,17459,0,0,-1.16%,1.2,6.2,16.129032
26-May-99,5180,5200,4950,109636,0,0,3.60%,1.2,6.2,16.129032
25-May-99,5000,5360,5000,468524,0,0,-5.66%,1.2,6.4,15.625
24-May-99,5300,5300,5050,832318,0,0,6.00%,1.1,6,16.666667
21-May-99,5000,5100,4810,548568,0,0,4.17%,1.2,6.4,15.625
20-May-99,4800,4805,4720,323526,0,0,1.27%,1.2,6.6,15.151515
19-May-99,4740,4830,4740,253560,0,0,-1.76%,1.3,6.7,14.925373
18-May-99,4825,4825,4700,178826,0,0,0.52%,1.2,6.6,15.151515
17-May-99,4800,4980,4750,248819,0,0,-3.61%,1.2,6.6,15.151515
14-May-99,4980,5020,4850,387996,0,0,-0.80%,1.2,6.4,15.625
13-May-99,5020,5040,5010,401479,0,0,0.00%,1.2,6.3,15.873016
12-May-99,5020,5050,5020,164269,0,0,-0.40%,1.2,6.3,15.873016
11-May-99,5040,5110,5020,125169,0,0,-1.18%,1.2,6.3,15.873016
10-May-99,5100,5100,4995,408971,0,0,1.80%,1.2,6.2,16.129032
7-May-99,5010,5010,4850,230339,0,0,-0.60%,1.2,6.4,15.625
6-May-99,5040,5060,5000,163816,0,0,0.80%,1.2,6.3,15.873016
5-May-99,5000,5010,4900,263301,0,0,0.00%,1.2,6.4,15.625
4-May-99,5000,5010,4850,613092,0,0,3.09%,1.2,6.4,15.625
3-May-99,4850,4975,4825,300956,0,0,-3.00%,1.2,6.6,15.151515
30-Apr-99,5000,5170,5000,146384,0,0,-2.91%,1.2,6.4,15.625
29-Apr-99,5150,5200,5140,434417,0,0,-0.39%,1.2,6.2,16.129032
28-Apr-99,5170,5200,5100,657303,0,0,0.98%,1.2,6.2,16.129032
27-Apr-99,5120,5120,4950,0,0,0,0.00%,1.2,6.2,16.129032
26-Apr-99,5120,5120,4950,729841,0,0,3.96%,1.2,6.2,16.129032
23-Apr-99,4925,4925,4850,398179,0,0,-0.51%,1.2,6.5,15.384615
22-Apr-99,4950,5010,4905,123802,0,0,-0.10%,1.2,6.4,15.625
21-Apr-99,4955,5110,4950,161372,0,0,-3.97%,1.2,6.4,15.625
20-Apr-99,5160,5220,5160,261236,0,0,-1.34%,1.2,6.2,16.129032
19-Apr-99,5230,5620,5080,227193,0,0,2.55%,1.1,6.1,16.393443
16-Apr-99,5100,5100,4975,503259,0,0,2.51%,1.2,6.2,16.129032
15-Apr-99,4975,4980,4900,195247,0,0,-1.09%,1.2,6.4,15.625
14-Apr-99,5030,5080,5000,172139,0,0,-0.79%,1.2,6.3,15.873016
13-Apr-99,5070,5080,4990,586413,0,0,2.22%,1.2,6.3,15.873016
12-Apr-99,4960,4970,4900,103402,0,0,1.22%,1.2,6.4,15.625
9-Apr-99,4900,4950,4815,290957,0,0,-1.01%,1.2,6.5,15.384615
8-Apr-99,4950,5020,4950,410663,0,0,-1.39%,1.2,6.4,15.625
7-Apr-99,5020,5030,5000,166814,0,0,-0.20%,1.2,6.3,15.873016
6-Apr-99,5030,5050,5020,130696,0,0,0.20%,1.2,6.3,15.873016
5-Apr-99,5020,5020,5000,0,0,0,0.00%,1.2,6.3,15.873016
2-Apr-99,5020,5020,5000,0,0,0,0.00%,1.2,6.3,15.873016
1-Apr-99,5020,5020,5000,303262,0,0,0.40%,1.2,6.3,15.873016
31-Mar-99,5000,5020,5000,153326,0,0,-0.40%,1.2,6.4,15.625
30-Mar-99,5020,5100,5000,148057,0,0,-0.59%,1.2,6.3,15.873016
29-Mar-99,5050,5050,4960,924658,0,0,1.00%,1.2,6.3,15.873016
26-Mar-99,5000,5050,5000,829449,0,0,-0.20%,1.2,6.4,15.625
25-Mar-99,5010,5010,4925,620137,0,0,1.42%,1.2,6.4,15.625
24-Mar-99,4940,4950,4825,313890,0,0,1.65%,1.2,6.5,15.384615
23-Mar-99,4860,4900,4830,288031,0,0,-0.82%,1.2,6.6,15.151515
22-Mar-99,4900,4950,4825,0,0,0,0.00%,1.2,6.5,15.384615
19-Mar-99,4900,4950,4825,132549,0,0,1.55%,1.2,6.5,15.384615
18-Mar-99,4825,4925,4825,732296,0,0,-0.52%,1.2,6.6,15.151515
17-Mar-99,4850,4850,4810,229915,0,0,-0.61%,1.2,6.6,15.151515
16-Mar-99,4880,4880,4800,411133,0,0,1.67%,1.2,6.5,15.384615
15-Mar-99,4800,4825,4800,128716,0,0,-1.03%,1.2,6.6,15.151515
