Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
3-Aug-17,282319,285804,281393,1138994,9596,3 222 628 558,-0.87%,0.2054,0.892087,112.096644
2-Aug-17,284811,292306,284811,1150287,10543,3 305 320 425,-2.01%,0.2036,0.884281,113.086248
1-Aug-17,290657,292531,289307,767845,8881,2 235 582 085,0.00%,0.1995,0.866495,115.407492
31-Jul-17,290657,291307,287925,1238898,8885,3 596 462 030,2.04%,0.1995,0.866495,115.407492
28-Jul-17,284834,285256,280409,715535,8910,2 026 687 895,-0.43%,0.2036,0.884209,113.095373
27-Jul-17,286075,293802,285230,848905,9436,2 453 288 643,-0.19%,0.2027,0.880373,113.588192
26-Jul-17,286610,287809,284112,620712,8409,1 780 037 425,0.20%,0.2024,0.878731,113.800477
25-Jul-17,286031,287809,284132,749111,9671,2 144 162 672,0.08%,0.2028,0.880509,113.570733
24-Jul-17,285810,287203,282529,838539,9652,2 392 374 127,1.92%,0.2029,0.881189,113.483042
21-Jul-17,280439,282013,278930,921902,9574,2 589 478 217,0.62%,0.2068,0.898067,111.350274
20-Jul-17,278724,281813,277067,688732,9275,1 929 866 247,0.36%,0.2081,0.903592,110.669377
19-Jul-17,277716,280314,275845,1228494,11676,3 417 259 353,3.12%,0.2088,0.906873,110.26901
18-Jul-17,269320,273114,268218,1038846,8499,2 812 394 676,-0.55%,0.2154,0.935143,106.935547
17-Jul-17,270820,271352,268023,1545543,9243,4 173 999 375,-0.07%,0.2142,0.929963,107.531133
14-Jul-17,271020,271020,267173,1119898,8854,3 012 114 361,0.97%,0.214,0.929277,107.610492
13-Jul-17,268428,268509,263816,1452236,10185,3 874 306 718,2.21%,0.2161,0.938252,106.58121
12-Jul-17,262626,263785,259432,975101,11888,2 554 813 122,1.66%,0.2208,0.95898,104.277424
11-Jul-17,258329,260477,256352,1416885,11661,3 654 259 281,2.68%,0.2245,0.974932,102.57121
10-Jul-17,251583,252770,249069,1959896,7653,4 930 207 169,1.73%,0.2305,1.001073,99.892852
7-Jul-17,247307,249602,246337,1492175,12726,3 699 039 593,-0.77%,0.2345,1.018382,98.194971
6-Jul-17,249235,254579,248255,1266561,12573,3 184 358 613,-1.41%,0.2327,1.010505,98.960387
5-Jul-17,252803,254556,247941,1193004,11877,3 014 023 238,1.68%,0.2294,0.996241,100.377336
4-Jul-17,248635,253932,247181,1487652,15672,3 718 885 787,-4.37%,0.2333,1.012942,98.722309
3-Jul-17,259989,260473,254839,985614,10633,2 546 858 350,2.22%,0.2231,0.968708,103.230285
30-Jun-17,254331,254839,251176,1346206,14472,3 414 680 101,-0.20%,0.228,0.990256,100.984035
29-Jun-17,254829,260856,251864,794267,9163,2 033 370 788,-1.16%,0.2276,0.988322,101.181639
28-Jun-17,257829,260324,255196,965181,11673,2 485 953 631,-1.07%,0.225,0.976822,102.372813
27-Jun-17,260627,264624,259928,983611,11053,2 572 816 218,-0.33%,0.2225,0.966334,103.483836
26-Jun-17,261492,268322,258334,1124461,11075,2 973 836 743,-0.83%,0.2218,0.96314,103.827062
23-Jun-17,263686,265264,257250,1049687,11320,2 746 119 338,2.60%,0.22,0.955124,104.698421
22-Jun-17,257010,259751,254821,1170569,11585,3 008 724 917,-0.89%,0.2023,1.073233,93.176454
21-Jun-17,259311,259311,255390,883097,8458,2 277 971 245,0.93%,0.2005,1.063707,94.010832
20-Jun-17,256930,261826,256930,1298928,13059,3 361 210 371,-0.92%,0.2024,1.073566,93.147469
19-Jun-17,259319,259832,254056,1397334,15559,3 596 230 113,3.89%,0.2005,1.063674,94.013731
16-Jun-17,249621,249621,249621,0,0,0,0.00%,0.2083,1.104997,90.497952
15-Jun-17,249621,256407,248609,5255544,21482,13 255 551 646,-2.20%,0.2083,1.104997,90.497966
14-Jun-17,255231,259319,253731,1618571,16732,4 142 561 197,0.44%,0.2037,1.080712,92.531559
13-Jun-17,254107,258474,253975,1776884,17199,4 541 007 005,0.70%,0.2046,1.08549,92.124333
12-Jun-17,252333,262325,248200,1811097,19498,4 609 704 879,-5.89%,0.2061,1.093125,91.480887
9-Jun-17,268125,270820,264351,1525256,10060,4 086 304 970,1.28%,0.1939,1.02874,97.206322
8-Jun-17,264724,266589,260148,1511136,12448,3 985 237 210,1.04%,0.1964,1.041955,95.973414
7-Jun-17,262006,264029,261457,1075018,10597,2 823 768 214,-0.07%,0.1985,1.052765,94.987957
6-Jun-17,262179,265167,262179,907628,12843,2 394 498 727,-0.83%,0.1983,1.052071,95.050635
5-Jun-17,264376,266044,263925,749502,9357,1 986 603 976,-0.91%,0.1967,1.04333,95.846971
2-Jun-17,266796,271819,264825,1112551,11299,2 974 448 599,-0.94%,0.1949,1.033865,96.724463
1-Jun-17,269321,273818,268937,1241867,11745,3 365 255 462,-0.76%,0.1931,1.02417,97.639996
31-May-17,271376,277716,269321,2507961,17969,6 846 033 917,-3.02%,0.1916,1.016416,98.384887
30-May-17,279814,280814,278542,403155,6591,1 128 809 069,0.04%,0.1858,0.985764,101.444153
29-May-17,279714,279714,277611,399718,4661,1 114 649 819,-0.14%,0.1859,0.986116,101.407922
26-May-17,280114,280413,276867,1033852,9805,2 887 167 915,0.46%,0.1856,0.984709,101.552842
25-May-17,278844,281806,278406,729219,7122,2 040 219 135,0.44%,0.1865,0.989194,101.092359
24-May-17,277616,278615,274268,870704,10608,2 409 750 831,-0.94%,0.1873,0.993571,100.647091
