Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
3-Apr-17,39650,40375,39019,1861312,5112,736 820 264,-0.99%,2.686,5.372762,18.612402
31-Mar-17,40045,40528,39241,783194,4015,314 924 762,-1.95%,2.6595,5.319765,18.797822
30-Mar-17,40840,41526,40814,647929,4305,265 888 617,-0.75%,2.6077,5.21621,19.171009
29-Mar-17,41150,41450,40936,707368,3993,290 992 437,-0.72%,2.5881,5.176914,19.316528
28-Mar-17,41450,41837,41049,824436,3003,342 233 344,-0.41%,2.5694,5.139445,19.457353
27-Mar-17,41622,42648,41191,504859,2303,211 043 070,-1.84%,2.5587,5.118207,19.538093
24-Mar-17,42404,42950,42348,552967,1791,235 887 345,-0.72%,2.5116,5.023819,19.905178
23-Mar-17,42712,43000,42552,504875,2908,216 124 395,0.15%,2.4934,4.987591,20.049758
22-Mar-17,42650,42865,42319,581697,3209,248 373 240,-0.58%,2.4971,4.994842,20.020654
21-Mar-17,42900,42900,42900,0,0,0,0.00%,2.4825,4.965734,20.13801
20-Mar-17,42900,43094,42200,388570,2890,166 439 000,1.66%,2.4825,4.965734,20.138009
17-Mar-17,42200,42994,41554,631976,6068,266 916 431,-0.98%,2.5237,5.048104,19.809417
16-Mar-17,42619,43500,42553,2206748,5994,951 967 259,0.04%,2.4989,4.998475,20.006102
15-Mar-17,42600,42900,42160,454054,2703,193 811 198,0.24%,2.5,5.000704,19.997184
14-Mar-17,42500,42732,41105,1656452,5365,701 556 487,2.66%,2.5059,5.012471,19.950242
13-Mar-17,41400,41471,40774,607769,3601,250 687 791,0.09%,2.5725,5.145652,19.433883
10-Mar-17,41361,41361,40116,908854,5261,372 401 274,1.86%,2.5749,5.150504,19.415575
9-Mar-17,40606,40992,40526,1474112,5077,598 622 957,-0.80%,2.6228,5.246269,19.061165
8-Mar-17,40935,42500,40750,1528334,5877,631 616 890,-3.28%,2.6017,5.204104,19.215603
7-Mar-17,42325,42721,42011,418525,2670,177 687 032,-0.17%,2.5162,5.033196,19.868094
6-Mar-17,42395,42570,41851,445547,3360,188 598 811,0.46%,2.5121,5.024885,19.900953
3-Mar-17,42200,42216,41801,518076,3685,217 772 979,-0.24%,2.5237,5.048104,19.809417
2-Mar-17,42300,42415,41901,573573,2774,241 983 775,0.24%,2.5177,5.03617,19.856358
1-Mar-17,42200,42347,41502,1006281,3907,423 882 361,0.96%,2.5237,5.048104,19.809417
28-Feb-17,41800,42203,41722,696759,5270,292 585 729,-0.71%,2.5478,5.096411,19.62165
27-Feb-17,42100,42384,41941,391893,2074,165 218 085,0.24%,2.5297,5.060095,19.762475
24-Feb-17,42001,42206,41941,512629,3176,215 635 866,-0.71%,2.5357,5.072022,19.716002
23-Feb-17,42300,42779,41445,870377,5140,368 436 519,2.06%,2.5177,5.03617,19.856358
22-Feb-17,41445,42198,41315,670444,5442,278 498 807,-1.25%,2.5697,5.140065,19.455006
21-Feb-17,41971,42160,41607,522677,3894,218 950 218,-0.87%,2.5375,5.075647,19.70192
20-Feb-17,42341,42395,41320,287153,2483,120 724 567,1.68%,2.5153,5.031294,19.875604
17-Feb-17,41642,41985,41482,232844,2276,97 161 248,-1.22%,2.5575,5.115749,19.547482
16-Feb-17,42158,43177,41709,413788,3874,173 841 163,-0.83%,2.5262,5.053133,19.789701
15-Feb-17,42511,42933,42064,954465,7364,406 043 035,0.62%,2.5052,5.011174,19.955405
14-Feb-17,42249,42463,41441,698384,6357,293 037 988,0.48%,2.5208,5.04225,19.832418
13-Feb-17,42048,42048,41185,469151,2929,195 837 886,2.30%,2.5328,5.066353,19.738065
10-Feb-17,41103,41265,40642,489728,5010,200 643 175,1.51%,2.5911,5.182833,19.294466
9-Feb-17,40490,40986,40356,438631,2755,177 891 060,-0.13%,2.6303,5.261299,19.006713
8-Feb-17,40542,40542,39639,589528,3551,236 304 650,0.21%,2.6269,5.254551,19.031122
7-Feb-17,40457,40635,39642,698921,4735,282 169 902,1.14%,2.6324,5.265591,18.991222
6-Feb-17,40002,40994,39684,524754,3356,210 297 591,-1.73%,2.6624,5.325484,18.777637
3-Feb-17,40707,40870,40400,334144,1739,135 740 078,0.59%,2.6163,5.233252,19.108576
2-Feb-17,40468,40950,40211,412699,2684,167 142 866,-0.81%,2.6317,5.264159,18.996386
1-Feb-17,40800,40967,40536,308912,2189,125 946 769,0.59%,2.6103,5.221324,19.152232
31-Jan-17,40561,40827,40248,505451,4417,205 031 280,0.36%,2.6257,5.252089,19.040041
30-Jan-17,40415,41288,40105,398496,2812,161 173 411,-2.14%,2.6352,5.271063,18.971506
27-Jan-17,41297,41700,40900,300088,3162,123 952 071,-0.49%,2.5789,5.158486,19.385533
26-Jan-17,41500,41795,40907,882448,6101,365 606 124,0.66%,2.5663,5.133253,19.480824
